
data/nyu2_train/bedroom_0047_out/74.jpg,data/nyu2_train/bedroom_0047_out/74.png
data/nyu2_train/bedroom_0047_out/52.jpg,data/nyu2_train/bedroom_0047_out/52.png
data/nyu2_train/bedroom_0047_out/66.jpg,data/nyu2_train/bedroom_0047_out/66.png
data/nyu2_train/bedroom_0047_out/24.jpg,data/nyu2_train/bedroom_0047_out/24.png
data/nyu2_train/bedroom_0047_out/22.jpg,data/nyu2_train/bedroom_0047_out/22.png
data/nyu2_train/bedroom_0047_out/80.jpg,data/nyu2_train/bedroom_0047_out/80.png
data/nyu2_train/bedroom_0047_out/26.jpg,data/nyu2_train/bedroom_0047_out/26.png
data/nyu2_train/bedroom_0047_out/88.jpg,data/nyu2_train/bedroom_0047_out/88.png
data/nyu2_train/bedroom_0047_out/9.jpg,data/nyu2_train/bedroom_0047_out/9.png
data/nyu2_train/bedroom_0047_out/90.jpg,data/nyu2_train/bedroom_0047_out/90.png
